,labelSrNd
59030,4
59031,4
59032,4
59033,4
59034,4
59035,4
59036,4
59037,4
59038,4
59039,1
59040,4
59041,1
59042,4
59043,1
59044,1
59045,1
59046,1
59047,4
59048,4
59049,1
59050,1
59051,1
59052,1
59053,4
59054,4
59055,4
59056,4
59057,4
59058,4
59059,4
59060,1
59061,1
59062,1
59063,1
59064,4
59065,1
59066,4
59067,4
59068,1
59069,4
59070,4
59071,4
59072,4
59073,4
59074,4
59075,4
59076,4
59077,4
59078,4
59079,4
59080,4
59081,4
59082,4
59083,1
59084,4
59085,4
59086,4
59087,4
59088,4
59089,4
59090,4
59091,4
59092,4
59093,4
59094,4
59095,4
59096,4
59097,4
59098,4
59099,4
59100,4
59101,4
59102,4
59103,4
59104,4
59105,4
59106,4
59107,4
59108,4
59109,4
59110,4
59111,4
59112,4
59113,4
59114,4
59115,4
59116,4
59117,4
59118,4
59119,4
59120,4
59121,4
59122,4
59123,4
59124,4
59129,4
59130,4
59131,4
59132,1
59133,1
59134,4
59135,4
59136,4
59137,4
59138,1
59139,4
59140,4
59141,1
59224,4
59228,1
59229,1
59376,1
59377,4
59379,4
59380,4
59383,1
59384,1
59385,1
59386,4
59405,4
59406,4
59407,4
59408,4
59414,4
59415,4
59416,4
59437,1
59464,4
59490,1
59491,1
59492,1
59493,1
59494,4
59495,1
59496,4
59497,1
59542,1
59543,1
59544,1
59545,1
59546,1
59547,1
59845,1
59848,1
59897,4
59898,4
59921,1
59981,1
59982,1
60129,4
60137,1
60140,1
60142,1
60144,1
60152,1
60153,1
60154,1
60156,4
60165,4
60166,4
60167,4
60168,4
60169,4
60170,1
60171,1
60172,1
60174,1
60203,4
60204,4
60238,4
60321,4
60322,4
60323,1
60324,4
60333,4
60334,4
60336,4
60368,1
60376,1
60380,1
60382,1
60383,1
60384,1
60385,1
60403,1
60406,1
60424,1
60425,1
60426,1
60427,1
60428,1
60429,1
60430,4
60431,1
60470,4
60598,1
60606,1
60640,1
60641,1
60642,1
60643,1
60768,1
60769,1
60779,1
60780,1
60781,4
60796,4
60802,1
60803,1
60810,1
60811,4
60853,1
60856,4
60857,4
60884,4
60885,4
60886,4
60887,4
60890,4
60897,1
60898,1
60905,1
60906,1
60939,4
60940,4
60941,4
60942,4
61028,4
61069,1
61070,1
61077,1
61078,1
61079,1
61080,1
61127,1
61129,1
61138,1
61214,1
61238,4
61240,4
61242,4
61244,4
61245,4
61250,4
61251,4
61252,4
61253,4
61254,4
61257,4
61265,4
61269,1
61270,1
61325,1
61326,4
61354,4
61359,4
61365,1
61368,4
61370,4
61384,4
61388,4
61391,1
61393,4
61396,4
61402,4
61403,4
61406,4
61407,4
61495,4
61496,4
61497,4
61498,4
61499,4
61500,4
61501,4
61502,1
61503,4
61504,4
61505,4
61506,4
61507,4
61509,4
61511,4
61512,4
61513,4
61514,4
61516,4
61517,4
61518,4
61519,4
61522,4
61526,4
61531,4
61532,4
61533,4
61534,4
61535,4
61536,4
61537,4
61538,4
61540,4
61541,4
61542,4
61543,4
61544,4
61545,4
61546,4
61547,1
61580,1
61583,1
61603,1
61607,1
61608,1
61609,1
61627,1
61628,4
61702,1
61703,1
61704,1
61713,1
61714,4
61774,1
61775,1
61776,1
61777,1
61778,1
61779,1
61780,1
61781,1
61783,1
61784,1
61785,1
61786,1
61787,1
61788,1
61789,1
61790,1
61791,1
61792,1
61793,1
61794,1
61818,1
61940,1
61941,1
61942,1
61943,1
61944,1
61948,1
61950,1
61952,1
61992,1
61996,1
61999,1
62001,1
62092,1
62093,1
62199,4
62200,4
62223,1
62231,1
62232,1
62277,1
62278,1
62281,1
62284,1
62310,4
62326,1
62329,1
62330,1
62333,1
62334,1
62335,1
62336,1
62341,1
62343,1
62344,1
62346,1
62359,1
62360,1
62374,1
62375,1
62376,1
62377,1
62378,1
62379,1
62382,1
62389,1
62390,4
62391,4
62392,4
62393,4
62394,4
62395,4
62397,4
62398,4
62399,1
62400,4
62402,1
62403,4
62404,1
62405,4
62406,4
62407,4
62408,4
62409,4
62410,4
62411,4
62412,4
62413,4
62414,4
62415,1
62421,1
62422,1
62424,1
62425,1
62427,1
62433,1
62439,1
62440,1
62441,1
62477,1
62489,1
62503,1
62505,1
62508,1
62509,1
62510,4
62511,1
62514,1
62515,1
62516,1
62518,4
62519,1
62520,1
62521,1
62522,1
62525,1
62528,1
62555,3
62559,3
62560,3
62561,3
62567,2
62568,3
62572,3
62590,2
62599,3
62600,3
62601,3
62713,4
62714,4
62772,1
62773,1
62774,1
62777,4
62796,4
62797,4
62798,4
62806,4
62807,4
62808,4
62811,4
62818,4
62822,4
62824,4
62825,4
62826,1
62828,4
62832,4
62833,4
62835,4
62841,4
62842,4
62843,4
62844,4
62845,4
62857,4
62868,4
62995,4
62996,4
62997,4
62998,4
63007,4
63014,4
63026,4
63039,4
63054,4
63060,4
63070,4
63109,4
63110,4
63111,4
63112,4
63113,4
63153,4
63155,4
63157,4
63158,4
63165,4
63190,4
63264,4
63266,1
63270,4
63271,4
63273,1
63278,4
63310,1
63311,1
63312,1
63313,4
63430,4
63435,4
63440,4
63444,4
63457,4
63458,4
63461,4
63470,4
63474,4
63477,4
63478,4
63479,4
63482,4
63489,4
63493,4
63494,4
63508,4
63525,4
63528,4
63534,4
63535,4
63536,4
63537,4
63538,4
63541,4
63547,4
63549,4
63551,4
63558,4
63560,4
63561,4
63571,1
63575,4
63580,4
63585,4
63593,1
63605,4
63611,4
63621,4
63622,4
63627,4
63628,4
63629,4
63630,4
63631,4
63637,4
63638,4
63659,4
63660,4
63661,4
63662,4
63663,4
63709,4
63710,4
63711,4
63712,4
63713,4
63719,4
63720,4
63721,4
63722,4
63728,4
63739,4
63740,4
63742,4
63759,4
63760,4
63761,4
63762,4
63763,4
63785,4
63789,4
63790,4
63791,4
63798,4
63799,4
63805,4
63808,4
63809,4
63811,4
63815,4
63854,4
63892,4
63893,4
63922,1
63924,4
63925,4
63926,3
63927,3
63928,4
63929,4
63930,3
63931,4
63932,4
63933,4
63934,4
63935,4
63936,4
63937,4
63938,4
63939,3
63940,4
63941,4
63942,1
63943,1
63944,1
63945,3
63946,4
63947,4
63948,4
63949,4
63958,4
63967,4
63974,4
63985,4
64006,4
64008,4
64033,4
64036,1
64039,4
64258,4
64335,1
64336,1
64337,1
64362,1
64363,1
64364,1
64365,1
64369,4
64370,4
64371,4
64372,4
64373,4
64508,4
64509,4
64512,4
64513,4
64514,4
64515,4
64516,4
64519,4
64520,4
64522,4
64527,4
64530,4
64531,4
64532,4
64534,4
64536,4
64537,4
64539,4
64540,4
64544,4
64546,4
64547,4
64550,4
64551,4
64553,4
64554,4
64556,4
64557,4
64558,4
64559,4
64560,4
65759,2
65770,2
65773,2
65781,2
65782,2
65797,2
65798,2
65799,2
65800,2
65820,3
65824,2
65825,2
65826,2
65827,2
65828,2
65832,2
65833,2
65836,3
65838,2
65839,3
65842,2
65843,3
65844,3
65845,2
65866,2
65882,2
65946,3
65947,3
65981,2
65982,2
66007,2
66016,2
66018,2
66019,3
66021,2
66027,2
66028,2
66029,2
66040,2
66041,3
66042,3
66043,3
66045,4
66080,2
66085,2
66086,2
66089,2
66090,2
66091,2
66092,2
66093,2
66094,2
66117,2
66118,1
66119,1
66120,4
66121,1
66122,1
66123,1
66124,4
66125,2
66126,2
66127,1
66128,1
66129,1
66130,2
66131,2
66158,4
66160,4
66201,1
66202,1
66213,4
66215,4
66216,1
66228,4
66230,4
66231,4
66254,4
66265,4
66266,4
66267,4
66268,4
66275,4
66281,1
66283,1
66288,1
66302,4
66325,1
66327,1
66329,4
66332,4
66334,4
66374,4
66375,4
66385,1
66386,4
66388,4
66391,4
66392,4
66397,4
66398,4
66458,4
66534,4
66536,4
66537,4
66538,4
66540,4
66542,4
66545,4
66546,4
66547,4
66549,4
66550,4
66552,4
66554,4
66555,4
66556,4
66568,4
66569,4
66570,4
66573,4
66586,4
66598,4
66599,4
66619,4
66653,4
66666,4
66671,4
66684,4
66685,4
66686,4
66725,4
66736,4
66737,4
66738,4
66739,4
66744,4
66760,4
66810,4
66811,4
66817,1
66818,4
66830,1
66838,1
66850,1
66852,4
66861,4
66874,4
66880,4
66881,4
66886,4
66891,4
66892,4
66893,4
66894,4
66895,4
66896,4
66904,4
66911,1
66912,1
66913,1
66952,4
66954,4
66955,4
66956,4
66957,4
66958,4
66960,4
66972,4
66973,4
66975,1
66983,4
66985,1
66986,4
66992,4
67017,1
67057,4
67097,2
67098,3
67100,3
67102,2
67103,3
67104,3
67424,2
67426,2
67427,2
67428,3
67429,2
67430,2
67431,2
67432,2
67433,2
67434,2
67435,2
67436,2
67437,2
67438,2
67439,2
67440,2
67441,2
67442,2
67443,2
67446,2
67449,2
67452,2
67454,2
67470,2
67472,2
67474,2
67525,2
67526,3
67528,3
67529,2
67530,2
67531,2
67532,3
67533,2
67534,2
67535,3
67536,2
67537,2
67539,3
67541,2
67543,3
67544,2
67547,3
67548,2
67550,3
67552,2
67553,2
67554,3
67560,3
67561,2
67562,3
67563,3
67604,3
67605,2
67606,2
67609,2
67610,2
67612,2
67613,2
67614,2
67626,2
67627,2
67667,2
67671,2
67690,2
67696,3
67698,3
67702,3
67705,3
67712,3
67784,2
67788,3
67800,2
67803,2
67805,2
67809,3
67811,2
67812,2
67816,2
67830,2
67835,2
67837,2
67838,2
67839,2
67845,2
67846,2
67847,2
67848,2
67849,2
67850,2
67851,2
67864,2
67865,3
67866,3
67867,3
67889,1
67890,1
67912,3
67914,3
67917,3
67919,3
67920,2
67923,2
67924,3
67926,3
67927,3
67928,4
67929,4
67930,3
67931,4
67932,3
67934,3
67935,3
67936,2
67937,4
67938,3
67945,3
67946,3
67947,3
67948,3
67949,3
67950,3
67952,3
67954,3
67955,3
67959,3
67960,3
67962,2
67964,2
68001,3
68036,3
68037,3
68039,3
68040,3
68044,2
68046,3
68047,3
68050,2
68054,3
68055,3
68058,3
68062,3
68063,3
68070,3
68074,3
68077,3
68078,3
68079,3
68080,3
68092,3
68093,3
68094,3
68095,3
68096,3
68097,3
68100,3
68101,3
68103,2
68104,2
68106,2
68108,3
68109,3
68110,3
68113,3
68115,3
68116,3
68119,3
68120,3
68122,3
68123,3
68124,3
68126,3
68127,3
68128,3
68129,3
68130,3
68137,3
68138,3
68139,3
68141,3
68150,3
68154,3
68155,3
68159,3
68164,3
68172,3
68181,3
68183,3
68185,3
68189,3
68191,3
68196,3
68198,3
68206,3
68207,3
68209,3
68211,3
68213,3
68222,3
68223,3
68224,3
68225,3
68227,3
68228,3
68230,3
68231,3
68235,3
68240,3
68241,3
68243,3
68245,3
68252,3
68255,3
68256,3
68263,3
68267,3
68272,3
68274,3
68283,3
68287,3
68289,3
68294,3
68295,3
68299,3
68300,1
68301,2
68302,2
68303,2
68304,2
68305,2
68306,2
68307,2
68308,2
68310,3
68317,3
68408,2
68410,2
68411,2
68441,2
68451,2
68452,3
68475,4
68476,4
68477,4
68486,3
68489,3
68490,3
68491,3
68492,4
68494,3
68495,3
68502,4
68504,1
68505,1
68506,1
68507,1
68508,1
68511,1
68514,4
68516,1
68517,1
68519,1
68520,3
68521,2
68523,3
68524,3
68525,1
68530,1
68551,4
68552,4
68553,4
68554,4
68560,4
68573,4
68574,4
68575,4
68587,4
68592,4
68593,4
68598,4
68604,4
68614,4
68621,4
68632,4
68638,4
68642,4
68648,4
68661,4
68678,4
68679,4
68680,4
68681,4
68682,4
68688,4
68690,1
68691,1
68693,1
68708,4
68709,4
68710,3
68711,4
68713,4
68714,4
68720,4
68721,4
68723,3
68724,3
68725,3
68726,3
68727,4
68728,4
68729,4
68730,4
68731,4
68732,4
68733,3
68734,1
68735,4
68736,4
68737,4
68738,4
68739,3
68740,3
68741,4
68742,4
68743,4
68745,4
68746,4
68747,1
68748,1
68750,1
68751,1
68755,1
68760,1
68761,1
68762,4
68763,4
68764,4
68767,1
68768,1
68770,1
68772,4
68773,1
68774,1
68775,1
68776,1
68777,1
68792,3
68793,3
68794,3
68795,3
68801,3
68807,3
68808,3
68809,3
68810,3
68811,3
68812,4
68820,4
68821,4
68845,3
68896,3
68910,2
68912,2
68913,2
68914,2
68916,2
68917,2
68918,2
68919,2
68920,2
68933,2
68951,1
68952,4
68953,4
68954,1
68955,1
68956,1
68957,1
68958,1
68959,4
68960,1
68961,1
68962,1
68971,1
68972,1
68973,1
68999,4
69000,4
69004,4
69006,4
69011,4
69012,4
69014,4
69037,1
69045,1
69046,1
69047,1
69050,1
69181,1
69209,4
69210,1
69211,4
69212,0
69213,1
69214,0
69215,4
69216,2
69217,0
69218,0
69219,4
69220,4
69221,2
69222,0
69223,0
69224,0
69268,4
69269,3
69270,3
69306,4
69361,1
69365,4
69366,4
69371,4
69380,4
69382,4
69393,4
69394,3
69395,4
69396,4
69399,1
69426,4
69427,1
69428,1
69429,1
69430,1
69431,1
69432,1
69433,1
69434,1
69435,1
69436,1
69437,1
69438,1
69439,1
69456,1
69467,4
69468,1
69469,1
69470,4
69472,1
69473,1
69474,1
69475,1
69476,1
69477,1
69478,1
69479,1
69480,1
69481,1
69497,1
69498,1
69499,1
69500,1
69536,4
69537,4
69546,1
69547,3
69552,4
69553,4
69554,1
69555,1
69556,4
69557,4
69558,4
69559,3
69560,3
69561,1
69562,1
69563,1
69582,4
69583,4
69584,4
69593,1
69633,1
69634,1
69635,1
69636,1
69642,4
69646,1
69647,4
69648,4
69649,4
69650,4
69651,4
69653,4
69654,4
69655,4
69656,4
69657,4
69658,4
69703,1
69722,3
69724,3
69726,3
69728,2
69732,3
69733,3
69734,3
69735,2
69736,2
69738,2
69739,3
69740,4
69747,4
69749,3
69750,3
69751,3
69757,4
69758,4
69761,4
69762,1
69764,4
69765,4
69766,4
69769,4
69771,3
69772,3
69781,3
69782,3
69783,3
69784,3
69797,3
69798,3
69799,3
69800,3
69808,3
69809,3
69828,3
69829,3
69832,3
69833,3
69837,3
69839,3
69840,3
69841,3
69843,3
69844,3
69846,3
69857,3
69858,3
69859,3
69860,3
69866,3
69868,3
69880,3
69881,3
69882,3
69883,3
69884,3
69885,3
69886,3
69889,3
69893,4
69912,4
69950,4
69951,4
69953,4
69974,3
69977,3
69980,1
69981,4
69990,4
69991,4
69992,4
69993,4
69996,4
69998,4
69999,4
70001,4
70003,4
70012,4
70019,3
70020,3
70021,4
70024,4
70039,4
70040,4
70041,3
70042,4
70045,3
70049,3
70050,3
70059,3
70060,3
70211,4
70213,4
70214,4
70215,4
70216,4
70237,4
70239,4
70240,4
70263,1
70279,1
70280,2
70281,1
70312,3
70335,3
70366,3
70403,3
70404,3
70405,3
70411,3
70412,3
70414,3
70418,1
70419,3
70435,3
70449,3
70450,3
70460,3
70478,3
70479,2
70483,3
70499,2
70501,2
70502,3
70596,3
70597,3
70600,4
70602,4
70606,4
70607,4
70610,4
70614,4
70616,4
70620,4
70621,4
70622,4
70624,4
70625,4
70627,4
70632,4
70633,4
70634,4
70635,4
70639,3
70643,4
70644,4
70646,3
70671,4
70691,1
70698,4
70699,4
70725,4
70731,4
70732,4
70756,3
70757,4
70761,4
70762,4
70763,4
70774,4
70776,4
70780,3
70782,3
70783,3
70784,3
70785,3
70786,3
70787,3
70788,3
70808,4
70809,4
70810,3
70858,3
70859,3
70861,4
70862,4
70871,4
70874,4
70878,4
70887,4
70888,4
70889,4
70897,3
70899,4
70905,4
70909,4
70911,4
70912,3
70913,4
70914,4
71190,4
71195,3
71199,3
71210,4
71216,4
71219,4
71224,4
71227,4
71235,3
71242,4
71261,4
71279,4
71280,4
71283,4
71284,4
71289,4
71298,4
71300,4
71307,3
71308,3
71309,3
71310,4
71311,3
71313,3
71314,3
71315,4
71317,4
71318,4
71319,4
71320,3
71321,3
71342,4
71343,4
71344,3
71345,4
71346,4
71347,4
71348,4
71349,4
71350,2
71351,4
71352,3
71353,4
71354,3
71355,4
71357,4
71359,4
71361,4
71363,3
71364,4
71365,1
71366,4
71369,4
71370,3
71371,2
71372,3
71376,1
71392,4
71397,1
71401,1
71410,4
71415,2
71417,2
71420,2
71423,2
71426,2
71430,2
71431,1
71432,4
71433,3
71434,2
71435,3
71436,2
71466,4
71467,4
71469,3
71471,3
71507,3
71510,3
71523,3
71525,4
71529,4
71536,3
71548,1
71589,2
71590,1
71598,1
71601,1
71608,1
71653,1
71658,1
71659,1
71687,1
71688,1
71689,1
71695,1
71697,1
71698,1
71706,1
71707,1
71708,1
71709,1
71710,1
71711,1
71713,1
71714,1
71729,1
71732,0
71733,1
71734,1
71735,1
71742,1
71743,1
71764,1
71769,1
71771,1
71780,1
71781,1
71793,1
71797,1
71805,1
71806,1
71812,1
71813,1
71814,1
71822,1
71823,1
71824,1
71825,1
71826,1
71837,1
71839,1
71840,1
71841,1
71842,1
71843,1
71847,1
71849,1
71851,1
71858,2
71871,2
71872,2
71873,2
71874,3
71875,3
71876,2
71877,2
71878,3
71879,2
71880,2
71881,2
71882,3
71884,2
71885,3
71886,2
71887,4
71888,3
71889,2
71890,2
71891,2
71892,3
71903,4
71904,4
71906,4
71907,4
71908,3
71910,3
71911,3
71912,3
71915,4
71916,4
71941,3
71942,4
71943,4
71944,4
71945,3
71946,3
71947,4
71948,3
71949,3
71950,4
71951,3
71981,4
71982,4
71983,4
71984,4
72134,4
72143,4
72144,1
72145,1
72147,1
72148,1
72149,1
72150,1
72151,1
72152,1
72153,1
72154,1
72155,1
72156,4
72157,1
72158,1
72159,1
72160,1
72161,1
72163,1
72164,1
72165,1
72167,4
72168,1
72169,1
72170,1
72171,1
72172,1
72173,4
72174,4
72175,4
72176,4
72177,4
72178,4
72179,1
72180,1
72187,4
72188,3
72206,4
72262,4
72263,4
72264,4
72267,4
72274,4
72281,4
72282,4
72283,4
72284,4
72285,4
72286,1
72287,1
72288,1
72289,1
72290,1
72291,1
72292,1
72293,1
72294,1
72295,4
72296,1
72297,1
72298,1
72299,1
72300,1
72301,1
72302,4
72306,4
72308,4
72309,4
72313,4
72314,4
72318,4
72319,4
72320,4
72321,4
72333,4
72334,4
72335,4
72341,4
72343,4
72347,4
72349,4
72351,4
72352,4
72353,4
72355,4
72356,4
72358,4
72365,4
72369,4
72371,4
72373,4
72377,4
72378,4
72381,4
72399,3
72402,1
72408,4
72409,4
72410,1
72417,4
72418,1
72419,3
72420,4
72421,1
72424,1
72425,1
72426,1
72427,1
72631,1
72634,1
72635,4
72637,4
72638,4
72639,4
72640,4
72641,4
72642,4
72643,1
72644,4
72645,1
72646,1
72647,1
72648,1
72650,1
72651,1
72652,1
72653,1
72654,1
72656,1
72657,1
72658,1
72659,1
72660,1
72661,1
72662,0
72663,1
72664,1
72665,1
72666,1
72667,1
72668,1
72669,1
72670,1
72671,1
72672,1
72681,1
72682,1
72695,1
72696,1
72710,1
72711,1
72712,1
72715,1
72716,1
72853,4
72854,4
72863,1
72864,1
72869,1
72873,1
72874,1
72875,1
72876,4
72882,1
72883,1
72918,1
73003,1
73004,1
73005,1
73006,1
73007,1
73008,1
73010,1
73011,1
73012,1
73013,1
73014,1
73045,4
73046,4
73124,1
73125,1
73126,1
73127,1
73130,4
73138,4
73142,4
73143,4
73144,1
73145,1
73146,1
73147,4
73150,4
73151,3
73152,4
73153,4
73154,4
73155,4
73156,4
73157,4
73158,4
73161,4
73170,4
73172,4
73175,4
73177,4
73178,4
73179,4
73184,4
73188,4
73189,4
73193,4
73211,4
73212,4
73213,4
73215,4
73220,4
73222,4
73226,4
73227,4
73231,4
73246,4
73250,4
73253,4
73256,4
73285,4
73286,4
73289,4
73292,4
73293,4
73296,4
73297,4
73305,4
73306,4
73307,4
73308,4
73309,4
73314,4
73317,4
73318,4
73320,4
73400,4
73401,4
73404,4
73406,4
73407,4
73409,4
73410,4
73431,4
73432,4
73433,3
73500,4
73501,4
73520,3
73521,4
73522,4
73523,4
73524,4
73525,4
73526,4
73527,4
73538,3
73539,3
73540,3
73541,3
73542,3
73543,3
73551,4
73552,3
73553,1
73555,4
73559,4
73563,4
73602,3
73611,3
73614,3
73616,3
73621,4
73630,4
73633,3
73634,4
73637,4
73638,3
73642,3
73643,4
73645,3
73658,3
73659,4
73660,3
73661,3
73662,3
73663,3
73664,3
73665,3
73666,3
73667,3
73668,3
73669,3
73681,3
73682,3
73683,3
73684,3
73685,3
73686,3
73688,4
73702,1
73704,3
73705,3
73738,4
73766,4
73771,4
73775,3
73776,4
73781,4
73783,4
73787,3
73793,4
73795,4
73798,4
73799,4
73800,4
73838,3
73839,4
73840,3
73843,3
73844,4
73845,4
73848,3
73849,4
73850,3
73853,4
73854,4
73856,4
73857,4
73858,4
73859,4
73860,4
73861,4
73862,4
73864,4
73865,4
73866,4
73867,4
73869,4
73870,4
73871,4
73872,4
73873,4
73874,4
73875,4
73879,4
73880,4
73881,4
73882,4
73883,4
73885,4
73887,4
73888,4
73891,4
73896,4
73897,4
73898,4
73899,4
73900,4
73909,4
73910,4
73911,4
73912,4
73913,4
73914,4
73915,4
73916,4
73917,4
73918,4
73919,4
73920,4
73922,4
73923,4
73924,4
73926,4
73927,3
73928,3
73929,4
73930,4
73931,4
73932,4
73933,4
73934,4
73935,3
73936,4
73937,3
73938,3
73958,4
73959,4
73960,4
73961,4
73963,4
73971,4
73972,4
73973,4
74042,3
74356,3
74676,4
74677,4
74679,4
74680,4
74681,4
74682,4
74684,3
74685,3
74686,4
74687,4
74688,4
74689,4
74690,4
74694,3
74712,4
74717,3
74722,4
74789,3
74790,4
74791,3
74826,3
74827,3
74829,4
74831,3
74832,3
74834,4
75115,1
75117,2
75238,3
75257,3
75258,3
75259,4
75260,4
75261,4
75265,4
75322,0
75326,0
75328,1
75332,0
75336,1
75340,1
75355,3
75358,3
75359,3
75363,4
75364,2
75366,3
75368,4
75376,1
75377,4
75379,4
75400,4
75401,4
75402,4
75403,4
75404,4
75405,4
75406,4
75407,1
75410,4
75411,4
75414,1
75419,4
75421,1
75422,1
75423,1
75425,1
75426,1
75427,1
75429,4
75862,1
75863,1
75865,3
75866,3
75867,3
75868,3
75869,2
75870,3
75878,3
75883,2
75884,3
75898,3
75902,4
75912,4
75913,4
75914,1
75915,4
75916,4
75917,4
75918,4
75919,4
75927,4
75936,4
76016,4
76045,4
76046,4
76047,4
76048,4
76049,4
76055,4
76057,4
76075,4
76076,4
76082,4
76087,4
76088,4
76089,4
76107,4
76108,3
76109,3
76110,3
76111,4
76112,3
76113,4
76114,1
76115,4
76116,4
76117,4
76118,4
76120,3
76162,3
76163,4
76164,4
76171,4
76172,4
76176,4
76177,4
76178,4
76180,1
76181,1
76182,1
76194,1
76196,1
76200,4
76202,4
76213,4
76216,4
76217,4
76218,1
76219,4
76221,4
76222,4
76224,4
76226,4
76227,4
76228,4
76229,1
76230,4
76231,4
76232,4
76233,1
76258,3
76259,3
76264,4
76266,3
76272,4
76281,4
76287,4
76289,4
76338,4
76348,1
76371,4
76372,4
76373,3
76374,4
76375,4
76376,4
76377,4
76378,1
76379,4
76380,4
76382,3
76383,3
76384,4
76385,4
76393,4
76394,4
76398,4
76431,4
76432,4
76433,4
76447,4
76449,4
76452,4
76454,4
76456,4
76457,4
76458,1
76459,4
76460,1
76461,4
76462,1
76463,4
76464,4
76466,4
76469,1
76470,1
76475,4
76480,1
76484,1
76485,4
76486,4
76496,1
76497,1
76498,4
76499,1
76500,1
76501,1
76502,1
76503,1
76504,1
76505,1
76506,1
76507,1
76508,1
76509,4
76510,1
76511,1
76512,1
76513,1
76514,1
76515,1
76516,1
76517,1
76518,4
76519,1
76524,4
76525,4
76526,1
76571,4
76575,4
76577,4
76578,4
76580,4
76628,4
76629,4
76630,4
76631,4
76632,4
76633,4
76635,1
76636,4
76637,4
76640,4
76642,4
76646,3
76647,1
76649,3
76652,4
76653,4
76655,4
76656,4
76658,4
76659,4
76661,4
76663,4
76665,4
76666,4
76669,1
76670,4
76671,4
76672,4
76695,0
76699,4
76700,1
76709,4
76717,4
76719,1
76723,4
76724,4
76726,4
76727,4
76730,4
76731,4
76734,4
76735,4
76736,4
76738,4
76739,4
76740,4
76741,4
76744,4
76747,4
76748,4
76751,4
76820,2
76821,2
76822,2
76827,2
76890,4
76891,4
76892,4
76893,4
76894,4
76911,4
76920,1
76928,1
76931,1
76960,4
77106,4
77107,2
77108,4
77109,2
77110,4
77114,3
77115,4
77117,4
77292,4
77304,1
77305,1
77306,1
77307,4
77308,4
77309,4
77311,4
77312,3
77315,4
77317,4
77318,1
77354,1
77355,1
77363,1
77395,4
77397,4
77409,3
77410,4
77411,4
77412,4
77413,4
77414,4
77415,4
77416,4
77417,4
77467,2
77471,2
77474,2
77491,4
77492,4
77495,1
77496,4
77498,4
77499,4
77501,4
77502,3
77503,3
77515,1
77519,4
77522,1
77525,1
77529,3
77530,4
77581,2
77585,2
77587,2
77589,2
77590,2
77591,2
77593,2
77595,2
77597,3
77598,2
77599,2
77600,2
77601,2
77602,2
77603,2
77604,2
77606,2
77610,2
77702,3
77703,3
77861,4
77865,4
77887,4
77888,4
77889,4
77890,4
77891,4
77892,4
77949,3
77950,3
77963,3
77964,3
77965,3
77966,3
77967,3
77969,3
77971,4
77972,4
78057,4
78058,3
78144,3
78182,1
78186,1
78200,4
78206,1
78215,4
78231,4
78233,4
78241,4
78289,4
78290,1
78314,4
78316,4
78318,4
78320,4
78321,4
78323,4
78324,4
78325,4
78326,4
78327,4
78328,3
78355,3
78356,4
78357,3
78358,3
78361,1
78372,3
78373,4
78374,3
78376,3
78377,2
78381,3
78385,3
78386,3
78390,3
78395,3
78396,4
78397,3
78400,3
78401,3
78402,3
78404,4
78405,3
78415,4
78423,3
78424,3
78446,3
78457,3
78460,2
78461,2
78492,4
78493,4
78504,3
78508,3
78509,3
78511,3
78515,3
78516,3
78517,3
78521,1
78525,2
78544,4
78545,4
78547,2
78549,2
78553,2
78555,1
78557,1
78558,1
78559,1
78561,1
78562,1
78563,1
78567,1
78568,1
78570,1
78571,1
78572,1
78573,1
78575,1
78576,1
78577,1
78581,1
78582,1
78708,1
78709,1
78710,1
78711,1
78712,1
78713,1
78714,1
78715,1
78775,1
78802,1
78803,1
78941,1
78942,1
78943,1
78945,1
78946,1
78947,1
79054,1
79055,1
79058,4
79059,1
79060,1
79061,1
79062,1
79063,4
79064,1
79065,1
79066,1
79128,1
79129,1
79130,1
79132,1
79133,1
79134,1
79172,1
79173,1
79179,1
79180,1
79181,1
79212,1
79213,1
79214,4
79218,4
79223,1
79224,4
79227,1
79228,4
79231,1
79232,1
79233,1
79239,1
79243,1
79246,1
79247,4
79248,4
79250,1
79251,1
79252,1
79253,4
79254,1
79256,1
79257,1
79259,4
79260,4
79261,1
79262,1
79265,1
79266,1
79268,1
79286,1
79287,4
79290,4
79291,4
79296,4
79299,1
79300,1
79301,1
79302,1
79305,1
79308,1
79309,1
79319,1
79320,1
79321,1
79325,1
79326,1
79329,1
79330,4
79331,1
79332,1
79352,1
79353,1
79354,1
79355,4
79356,1
79357,1
79358,4
79359,4
79360,1
79361,1
79362,1
79363,1
79364,1
79366,1
79367,4
79368,4
79370,4
79371,1
79372,1
79373,4
79375,4
79376,1
79377,4
79378,4
79379,1
79380,1
79381,4
79382,1
79383,4
79384,3
79385,1
79386,1
79393,4
79395,1
79396,4
79397,4
79398,4
79401,4
79403,4
79410,1
79412,1
79413,1
79417,1
79418,1
79419,1
79441,3
79442,3
79446,1
79447,4
79450,1
79461,4
79490,4
79494,4
79495,1
79496,1
79497,4
79498,4
79500,4
79504,1
79507,4
79508,4
79509,4
79512,1
79515,4
79517,1
79525,1
79526,1
79533,1
79539,4
79544,4
79547,1
79597,2
79602,2
79856,1
79857,0
79969,1
79974,3
79975,4
79976,3
79977,3
79979,3
79981,3
80037,1
80038,1
80061,4
80067,1
80082,4
80083,1
80096,1
80098,1
80099,1
80100,4
80101,1
