,labelSrNd
59030,4
59031,4
59032,4
59033,4
59034,1
59035,0
59036,4
59037,1
59038,1
59039,1
59040,1
59041,1
59042,4
59043,1
59044,1
59045,1
59046,1
59047,1
59048,1
59049,1
59050,1
59051,1
59052,1
59053,0
59054,1
59055,1
59056,4
59057,1
59058,1
59059,0
59060,1
59061,1
59062,1
59063,1
59064,1
59065,1
59066,4
59067,1
59068,1
59069,0
59070,4
59071,0
59072,4
59073,0
59074,1
59075,0
59076,0
59077,4
59078,4
59079,4
59080,0
59081,4
59082,4
59083,1
59084,4
59085,0
59086,4
59087,4
59088,4
59089,4
59090,4
59091,4
59092,4
59093,0
59094,1
59095,4
59096,4
59097,4
59098,4
59099,1
59100,4
59101,4
59102,4
59103,4
59104,4
59105,4
59106,4
59107,4
59108,4
59109,1
59110,0
59111,0
59112,4
59113,4
59114,4
59115,0
59116,0
59117,0
59118,4
59119,4
59120,0
59121,1
59122,4
59123,0
59124,4
59129,0
59130,0
59131,0
59132,1
59133,1
59134,4
59135,1
59136,0
59137,4
59138,1
59139,4
59140,4
59141,1
59224,0
59228,1
59229,1
59376,1
59377,4
59379,1
59380,1
59383,1
59384,1
59385,1
59386,4
59405,4
59406,4
59407,4
59408,4
59414,2
59415,4
59416,4
59437,1
59464,4
59490,1
59491,1
59492,1
59493,1
59494,4
59495,1
59496,1
59497,1
59542,1
59543,1
59544,1
59545,1
59546,1
59547,1
59845,1
59848,1
59897,4
59898,4
59921,1
59981,1
59982,1
60129,0
60137,1
60140,1
60142,1
60144,1
60152,1
60153,1
60154,1
60156,0
60165,4
60166,1
60167,0
60168,1
60169,0
60170,1
60171,1
60172,1
60174,1
60203,4
60204,4
60238,4
60321,1
60322,1
60323,1
60324,1
60333,1
60334,1
60336,1
60368,1
60376,1
60380,1
60382,1
60383,1
60384,1
60385,1
60403,1
60406,1
60424,1
60425,1
60426,1
60427,1
60428,1
60429,1
60430,1
60431,1
60470,1
60598,1
60606,1
60640,1
60641,1
60642,1
60643,1
60768,1
60769,1
60779,1
60780,1
60781,1
60796,4
60802,1
60803,1
60810,1
60811,1
60853,1
60856,4
60857,4
60884,0
60885,4
60886,4
60887,4
60890,4
60897,1
60898,1
60905,1
60906,1
60939,0
60940,1
60941,1
60942,1
61028,1
61069,1
61070,1
61077,1
61078,1
61079,1
61080,1
61127,1
61129,1
61138,1
61214,1
61238,4
61240,1
61242,4
61244,4
61245,4
61250,4
61251,1
61252,4
61253,4
61254,1
61257,1
61265,4
61269,1
61270,1
61325,1
61326,1
61354,4
61359,0
61365,1
61368,2
61370,0
61384,1
61388,4
61391,1
61393,0
61396,4
61402,1
61403,1
61406,0
61407,4
61495,4
61496,4
61497,4
61498,4
61499,4
61500,4
61501,4
61502,1
61503,4
61504,4
61505,4
61506,4
61507,4
61509,4
61511,4
61512,4
61513,4
61514,4
61516,4
61517,4
61518,4
61519,4
61522,4
61526,4
61531,4
61532,4
61533,4
61534,4
61535,4
61536,4
61537,4
61538,1
61540,4
61541,4
61542,4
61543,4
61544,4
61545,4
61546,4
61547,1
61580,1
61583,1
61603,1
61607,1
61608,1
61609,1
61627,1
61628,1
61702,1
61703,1
61704,1
61713,1
61714,1
61774,1
61775,1
61776,1
61777,1
61778,1
61779,1
61780,1
61781,1
61783,1
61784,1
61785,1
61786,1
61787,1
61788,1
61789,1
61790,1
61791,1
61792,1
61793,1
61794,1
61818,1
61940,1
61941,1
61942,1
61943,1
61944,1
61948,1
61950,1
61952,1
61992,1
61996,1
61999,1
62001,1
62092,1
62093,1
62199,1
62200,1
62223,1
62231,1
62232,1
62277,1
62278,1
62281,1
62284,1
62310,1
62326,1
62329,1
62330,1
62333,1
62334,1
62335,1
62336,1
62341,1
62343,1
62344,1
62346,1
62359,1
62360,1
62374,1
62375,1
62376,1
62377,1
62378,1
62379,1
62382,1
62389,1
62390,2
62391,2
62392,2
62393,2
62394,2
62395,2
62397,2
62398,2
62399,1
62400,0
62402,1
62403,4
62404,1
62405,4
62406,2
62407,2
62408,2
62409,2
62410,2
62411,2
62412,0
62413,2
62414,2
62415,1
62421,1
62422,1
62424,1
62425,1
62427,1
62433,1
62439,1
62440,1
62441,1
62477,1
62489,1
62503,1
62505,1
62508,1
62509,1
62510,0
62511,1
62514,1
62515,1
62516,1
62518,1
62519,1
62520,1
62521,1
62522,1
62525,1
62528,1
62555,2
62559,2
62560,2
62561,2
62567,2
62568,2
62572,2
62590,2
62599,2
62600,2
62601,2
62713,4
62714,2
62772,1
62773,1
62774,1
62777,0
62796,4
62797,4
62798,2
62806,4
62807,0
62808,0
62811,0
62818,0
62822,4
62824,0
62825,0
62826,0
62828,0
62832,0
62833,0
62835,0
62841,4
62842,4
62843,0
62844,4
62845,4
62857,0
62868,0
62995,0
62996,0
62997,4
62998,0
63007,0
63014,0
63026,0
63039,0
63054,0
63060,0
63070,0
63109,4
63110,4
63111,4
63112,4
63113,4
63153,4
63155,4
63157,4
63158,4
63165,4
63190,4
63264,1
63266,1
63270,1
63271,1
63273,1
63278,1
63310,1
63311,1
63312,1
63313,0
63430,0
63435,0
63440,0
63444,0
63457,0
63458,0
63461,0
63470,4
63474,4
63477,0
63478,0
63479,0
63482,0
63489,0
63493,4
63494,4
63508,0
63525,0
63528,0
63534,0
63535,0
63536,0
63537,0
63538,0
63541,0
63547,0
63549,0
63551,0
63558,0
63560,0
63561,0
63571,1
63575,4
63580,4
63585,1
63593,1
63605,4
63611,4
63621,4
63622,4
63627,4
63628,4
63629,4
63630,4
63631,4
63637,4
63638,4
63659,4
63660,4
63661,4
63662,4
63663,4
63709,4
63710,0
63711,4
63712,0
63713,4
63719,4
63720,2
63721,4
63722,4
63728,0
63739,2
63740,4
63742,4
63759,4
63760,4
63761,4
63762,4
63763,4
63785,4
63789,4
63790,4
63791,4
63798,4
63799,4
63805,0
63808,1
63809,0
63811,0
63815,0
63854,4
63892,4
63893,2
63922,1
63924,0
63925,2
63926,2
63927,2
63928,4
63929,4
63930,2
63931,4
63932,4
63933,1
63934,4
63935,2
63936,0
63937,0
63938,2
63939,2
63940,0
63941,1
63942,1
63943,1
63944,0
63945,2
63946,0
63947,2
63948,4
63949,2
63958,2
63967,2
63974,2
63985,4
64006,0
64008,1
64033,1
64036,1
64039,1
64258,4
64335,1
64336,1
64337,1
64362,1
64363,1
64364,1
64365,1
64369,4
64370,4
64371,4
64372,4
64373,4
64508,4
64509,4
64512,4
64513,4
64514,4
64515,4
64516,4
64519,0
64520,0
64522,0
64527,0
64530,0
64531,4
64532,0
64534,4
64536,4
64537,2
64539,4
64540,4
64544,4
64546,4
64547,4
64550,4
64551,4
64553,0
64554,0
64556,4
64557,4
64558,4
64559,4
64560,0
65759,2
65770,2
65773,2
65781,2
65782,2
65797,2
65798,2
65799,2
65800,2
65820,2
65824,2
65825,2
65826,2
65827,2
65828,2
65832,2
65833,2
65836,2
65838,2
65839,2
65842,2
65843,2
65844,3
65845,2
65866,2
65882,2
65946,3
65947,3
65981,2
65982,2
66007,2
66016,2
66018,2
66019,2
66021,2
66027,2
66028,2
66029,2
66040,2
66041,2
66042,2
66043,2
66045,2
66080,2
66085,2
66086,0
66089,2
66090,0
66091,2
66092,2
66093,2
66094,2
66117,2
66118,0
66119,0
66120,2
66121,0
66122,0
66123,0
66124,2
66125,2
66126,2
66127,0
66128,0
66129,0
66130,2
66131,2
66158,4
66160,0
66201,1
66202,1
66213,0
66215,1
66216,1
66228,4
66230,0
66231,4
66254,4
66265,0
66266,4
66267,4
66268,0
66275,4
66281,1
66283,1
66288,1
66302,4
66325,1
66327,1
66329,1
66332,4
66334,4
66374,0
66375,0
66385,1
66386,4
66388,4
66391,4
66392,0
66397,4
66398,0
66458,0
66534,4
66536,4
66537,0
66538,0
66540,4
66542,4
66545,4
66546,4
66547,0
66549,4
66550,0
66552,4
66554,4
66555,0
66556,4
66568,0
66569,0
66570,4
66573,4
66586,4
66598,4
66599,0
66619,4
66653,4
66666,0
66671,4
66684,4
66685,4
66686,0
66725,4
66736,4
66737,4
66738,4
66739,4
66744,4
66760,1
66810,4
66811,0
66817,1
66818,4
66830,1
66838,1
66850,1
66852,4
66861,0
66874,0
66880,0
66881,0
66886,0
66891,0
66892,0
66893,0
66894,0
66895,4
66896,0
66904,0
66911,1
66912,1
66913,1
66952,4
66954,0
66955,0
66956,4
66957,4
66958,4
66960,4
66972,1
66973,0
66975,1
66983,0
66985,1
66986,0
66992,4
67017,1
67057,4
67097,2
67098,3
67100,3
67102,2
67103,2
67104,2
67424,2
67426,2
67427,2
67428,2
67429,2
67430,2
67431,2
67432,2
67433,2
67434,2
67435,2
67436,2
67437,2
67438,2
67439,2
67440,2
67441,2
67442,2
67443,2
67446,2
67449,2
67452,2
67454,2
67470,2
67472,2
67474,0
67525,2
67526,3
67528,3
67529,2
67530,2
67531,2
67532,3
67533,2
67534,2
67535,3
67536,2
67537,2
67539,2
67541,2
67543,2
67544,2
67547,3
67548,2
67550,2
67552,2
67553,2
67554,2
67560,2
67561,2
67562,2
67563,2
67604,3
67605,2
67606,2
67609,2
67610,2
67612,2
67613,2
67614,2
67626,2
67627,2
67667,2
67671,2
67690,2
67696,2
67698,2
67702,2
67705,2
67712,2
67784,2
67788,2
67800,2
67803,2
67805,2
67809,2
67811,2
67812,2
67816,2
67830,2
67835,2
67837,2
67838,2
67839,2
67845,2
67846,2
67847,2
67848,2
67849,2
67850,2
67851,2
67864,2
67865,3
67866,3
67867,2
67889,0
67890,0
67912,2
67914,2
67917,2
67919,2
67920,2
67923,2
67924,2
67926,2
67927,2
67928,2
67929,2
67930,3
67931,2
67932,2
67934,2
67935,2
67936,2
67937,2
67938,2
67945,2
67946,2
67947,2
67948,2
67949,2
67950,2
67952,2
67954,2
67955,2
67959,2
67960,2
67962,2
67964,2
68001,2
68036,2
68037,3
68039,2
68040,2
68044,2
68046,3
68047,2
68050,2
68054,2
68055,2
68058,2
68062,2
68063,2
68070,2
68074,2
68077,2
68078,3
68079,2
68080,2
68092,2
68093,2
68094,2
68095,2
68096,2
68097,2
68100,2
68101,2
68103,2
68104,2
68106,2
68108,2
68109,2
68110,3
68113,2
68115,3
68116,3
68119,3
68120,3
68122,3
68123,2
68124,2
68126,2
68127,3
68128,2
68129,2
68130,2
68137,2
68138,3
68139,3
68141,3
68150,3
68154,3
68155,3
68159,3
68164,3
68172,3
68181,3
68183,3
68185,3
68189,3
68191,3
68196,3
68198,3
68206,2
68207,2
68209,2
68211,2
68213,2
68222,2
68223,3
68224,2
68225,2
68227,2
68228,3
68230,2
68231,3
68235,2
68240,2
68241,2
68243,2
68245,2
68252,3
68255,3
68256,3
68263,2
68267,3
68272,3
68274,3
68283,3
68287,2
68289,3
68294,3
68295,3
68299,2
68300,1
68301,2
68302,2
68303,2
68304,2
68305,2
68306,2
68307,2
68308,2
68310,3
68317,3
68408,2
68410,2
68411,2
68441,2
68451,2
68452,2
68475,4
68476,4
68477,2
68486,2
68489,2
68490,2
68491,2
68492,4
68494,2
68495,2
68502,2
68504,0
68505,1
68506,0
68507,1
68508,1
68511,0
68514,1
68516,1
68517,1
68519,1
68520,2
68521,2
68523,2
68524,2
68525,1
68530,0
68551,2
68552,2
68553,2
68554,4
68560,4
68573,4
68574,4
68575,4
68587,4
68592,4
68593,4
68598,4
68604,4
68614,4
68621,4
68632,4
68638,4
68642,4
68648,4
68661,4
68678,0
68679,4
68680,4
68681,4
68682,4
68688,4
68690,0
68691,1
68693,1
68708,0
68709,2
68710,2
68711,2
68713,2
68714,2
68720,4
68721,0
68723,2
68724,2
68725,2
68726,2
68727,2
68728,4
68729,4
68730,4
68731,2
68732,2
68733,2
68734,1
68735,2
68736,4
68737,0
68738,4
68739,2
68740,2
68741,4
68742,2
68743,2
68745,2
68746,2
68747,1
68748,1
68750,0
68751,1
68755,1
68760,1
68761,1
68762,1
68763,1
68764,1
68767,1
68768,1
68770,1
68772,1
68773,1
68774,1
68775,1
68776,1
68777,0
68792,2
68793,2
68794,2
68795,2
68801,2
68807,2
68808,2
68809,2
68810,2
68811,2
68812,2
68820,1
68821,2
68845,2
68896,2
68910,2
68912,0
68913,2
68914,2
68916,2
68917,2
68918,2
68919,2
68920,2
68933,2
68951,1
68952,2
68953,4
68954,1
68955,1
68956,1
68957,1
68958,1
68959,2
68960,1
68961,1
68962,1
68971,1
68972,1
68973,1
68999,4
69000,1
69004,4
69006,1
69011,4
69012,4
69014,4
69037,0
69045,0
69046,0
69047,0
69050,0
69181,1
69209,0
69210,1
69211,2
69212,0
69213,0
69214,0
69215,2
69216,2
69217,0
69218,0
69219,2
69220,2
69221,2
69222,0
69223,0
69224,0
69268,4
69269,3
69270,3
69306,2
69361,1
69365,4
69366,1
69371,4
69380,4
69382,4
69393,4
69394,2
69395,4
69396,4
69399,1
69426,0
69427,1
69428,1
69429,1
69430,1
69431,1
69432,1
69433,1
69434,1
69435,1
69436,1
69437,1
69438,1
69439,1
69456,1
69467,1
69468,1
69469,1
69470,1
69472,1
69473,1
69474,1
69475,1
69476,1
69477,1
69478,1
69479,1
69480,1
69481,1
69497,1
69498,1
69499,1
69500,1
69536,1
69537,1
69546,1
69547,3
69552,4
69553,4
69554,1
69555,1
69556,4
69557,4
69558,4
69559,3
69560,3
69561,1
69562,1
69563,1
69582,4
69583,4
69584,4
69593,1
69633,1
69634,1
69635,1
69636,1
69642,0
69646,1
69647,2
69648,2
69649,1
69650,4
69651,2
69653,2
69654,2
69655,4
69656,1
69657,1
69658,0
69703,1
69722,2
69724,2
69726,2
69728,2
69732,2
69733,2
69734,3
69735,2
69736,2
69738,2
69739,2
69740,2
69747,2
69749,2
69750,2
69751,2
69757,4
69758,4
69761,1
69762,1
69764,0
69765,1
69766,0
69769,1
69771,2
69772,2
69781,2
69782,3
69783,2
69784,2
69797,2
69798,2
69799,2
69800,2
69808,2
69809,2
69828,2
69829,2
69832,2
69833,2
69837,2
69839,2
69840,2
69841,2
69843,2
69844,2
69846,2
69857,2
69858,2
69859,2
69860,2
69866,2
69868,2
69880,2
69881,2
69882,2
69883,3
69884,2
69885,2
69886,2
69889,2
69893,0
69912,2
69950,4
69951,0
69953,0
69974,2
69977,2
69980,1
69981,2
69990,2
69991,0
69992,0
69993,4
69996,0
69998,0
69999,0
70001,4
70003,0
70012,4
70019,2
70020,2
70021,2
70024,1
70039,2
70040,2
70041,2
70042,2
70045,2
70049,2
70050,2
70059,2
70060,2
70211,0
70213,1
70214,0
70215,0
70216,2
70237,1
70239,4
70240,0
70263,1
70279,1
70280,2
70281,1
70312,2
70335,2
70366,2
70403,2
70404,2
70405,2
70411,2
70412,2
70414,2
70418,1
70419,2
70435,2
70449,2
70450,2
70460,2
70478,2
70479,2
70483,2
70499,2
70501,2
70502,2
70596,2
70597,2
70600,2
70602,2
70606,2
70607,4
70610,2
70614,4
70616,4
70620,2
70621,2
70622,4
70624,0
70625,0
70627,2
70632,4
70633,0
70634,2
70635,1
70639,3
70643,4
70644,0
70646,2
70671,1
70691,1
70698,4
70699,4
70725,2
70731,2
70732,2
70756,2
70757,2
70761,2
70762,2
70763,2
70774,2
70776,2
70780,2
70782,3
70783,2
70784,2
70785,2
70786,2
70787,3
70788,2
70808,2
70809,2
70810,2
70858,2
70859,2
70861,2
70862,2
70871,2
70874,2
70878,4
70887,2
70888,2
70889,0
70897,3
70899,2
70905,2
70909,4
70911,4
70912,2
70913,2
70914,2
71190,2
71195,2
71199,2
71210,2
71216,2
71219,2
71224,2
71227,0
71235,2
71242,4
71261,2
71279,1
71280,0
71283,0
71284,1
71289,0
71298,0
71300,1
71307,2
71308,3
71309,3
71310,2
71311,2
71313,2
71314,2
71315,2
71317,2
71318,2
71319,2
71320,2
71321,2
71342,0
71343,2
71344,2
71345,2
71346,2
71347,4
71348,4
71349,2
71350,2
71351,4
71352,2
71353,4
71354,2
71355,4
71357,0
71359,4
71361,4
71363,2
71364,2
71365,1
71366,4
71369,0
71370,2
71371,2
71372,2
71376,1
71392,4
71397,1
71401,1
71410,2
71415,2
71417,2
71420,2
71423,2
71426,2
71430,0
71431,1
71432,0
71433,2
71434,0
71435,2
71436,2
71466,2
71467,2
71469,2
71471,2
71507,2
71510,2
71523,2
71525,0
71529,2
71536,2
71548,1
71589,2
71590,1
71598,1
71601,1
71608,1
71653,1
71658,1
71659,1
71687,1
71688,1
71689,1
71695,1
71697,1
71698,1
71706,1
71707,1
71708,1
71709,1
71710,1
71711,1
71713,1
71714,1
71729,1
71732,0
71733,0
71734,1
71735,0
71742,1
71743,1
71764,1
71769,1
71771,1
71780,1
71781,1
71793,1
71797,1
71805,1
71806,1
71812,0
71813,0
71814,0
71822,0
71823,0
71824,0
71825,0
71826,0
71837,1
71839,1
71840,1
71841,1
71842,0
71843,1
71847,1
71849,1
71851,1
71858,2
71871,2
71872,2
71873,2
71874,2
71875,2
71876,2
71877,2
71878,2
71879,2
71880,2
71881,2
71882,2
71884,2
71885,2
71886,2
71887,2
71888,2
71889,2
71890,2
71891,2
71892,2
71903,1
71904,0
71906,4
71907,1
71908,2
71910,3
71911,3
71912,2
71915,0
71916,2
71941,2
71942,2
71943,2
71944,2
71945,3
71946,2
71947,2
71948,3
71949,2
71950,2
71951,2
71981,1
71982,4
71983,1
71984,4
72134,4
72143,2
72144,1
72145,1
72147,1
72148,1
72149,1
72150,1
72151,1
72152,1
72153,1
72154,1
72155,1
72156,2
72157,1
72158,1
72159,1
72160,1
72161,1
72163,1
72164,1
72165,1
72167,2
72168,1
72169,1
72170,1
72171,1
72172,1
72173,4
72174,2
72175,4
72176,4
72177,0
72178,2
72179,1
72180,1
72187,2
72188,2
72206,4
72262,4
72263,4
72264,4
72267,4
72274,4
72281,4
72282,4
72283,4
72284,4
72285,4
72286,1
72287,1
72288,1
72289,1
72290,1
72291,1
72292,1
72293,1
72294,1
72295,4
72296,1
72297,1
72298,1
72299,1
72300,1
72301,1
72302,4
72306,4
72308,4
72309,4
72313,4
72314,4
72318,4
72319,4
72320,4
72321,4
72333,4
72334,4
72335,4
72341,4
72343,4
72347,4
72349,4
72351,4
72352,4
72353,4
72355,4
72356,4
72358,4
72365,4
72369,4
72371,4
72373,4
72377,4
72378,4
72381,4
72399,2
72402,1
72408,4
72409,0
72410,1
72417,2
72418,1
72419,2
72420,2
72421,1
72424,0
72425,0
72426,0
72427,0
72631,1
72634,1
72635,4
72637,1
72638,2
72639,2
72640,4
72641,4
72642,4
72643,1
72644,4
72645,1
72646,1
72647,1
72648,1
72650,1
72651,1
72652,1
72653,1
72654,1
72656,1
72657,1
72658,1
72659,1
72660,1
72661,1
72662,0
72663,0
72664,0
72665,1
72666,1
72667,1
72668,1
72669,1
72670,1
72671,1
72672,1
72681,1
72682,1
72695,1
72696,1
72710,1
72711,1
72712,1
72715,1
72716,0
72853,2
72854,2
72863,1
72864,1
72869,1
72873,1
72874,1
72875,1
72876,1
72882,0
72883,1
72918,0
73003,1
73004,1
73005,1
73006,1
73007,1
73008,1
73010,0
73011,1
73012,1
73013,1
73014,1
73045,4
73046,4
73124,1
73125,1
73126,1
73127,0
73130,4
73138,4
73142,4
73143,0
73144,1
73145,1
73146,1
73147,4
73150,2
73151,2
73152,2
73153,2
73154,2
73155,2
73156,2
73157,2
73158,2
73161,2
73170,2
73172,2
73175,2
73177,2
73178,2
73179,2
73184,2
73188,2
73189,2
73193,1
73211,4
73212,4
73213,4
73215,4
73220,4
73222,4
73226,4
73227,4
73231,4
73246,4
73250,4
73253,4
73256,4
73285,1
73286,2
73289,2
73292,2
73293,4
73296,0
73297,4
73305,4
73306,4
73307,1
73308,4
73309,2
73314,2
73317,2
73318,2
73320,2
73400,0
73401,2
73404,2
73406,4
73407,2
73409,0
73410,4
73431,0
73432,2
73433,2
73500,4
73501,4
73520,3
73521,4
73522,4
73523,4
73524,4
73525,4
73526,2
73527,4
73538,2
73539,2
73540,2
73541,3
73542,2
73543,2
73551,2
73552,3
73553,1
73555,2
73559,2
73563,2
73602,2
73611,2
73614,2
73616,2
73621,2
73630,2
73633,2
73634,2
73637,2
73638,3
73642,2
73643,2
73645,2
73658,2
73659,4
73660,2
73661,3
73662,2
73663,2
73664,2
73665,2
73666,3
73667,2
73668,2
73669,2
73681,2
73682,2
73683,2
73684,2
73685,2
73686,2
73688,1
73702,1
73704,2
73705,2
73738,2
73766,1
73771,2
73775,2
73776,2
73781,2
73783,2
73787,2
73793,2
73795,0
73798,2
73799,0
73800,2
73838,2
73839,2
73840,2
73843,2
73844,2
73845,2
73848,2
73849,2
73850,2
73853,2
73854,2
73856,4
73857,2
73858,2
73859,2
73860,2
73861,2
73862,2
73864,2
73865,2
73866,2
73867,2
73869,2
73870,2
73871,2
73872,2
73873,2
73874,2
73875,2
73879,2
73880,2
73881,2
73882,2
73883,2
73885,2
73887,2
73888,2
73891,2
73896,2
73897,2
73898,2
73899,2
73900,2
73909,2
73910,2
73911,0
73912,2
73913,2
73914,2
73915,2
73916,2
73917,2
73918,2
73919,2
73920,2
73922,2
73923,2
73924,2
73926,2
73927,2
73928,2
73929,2
73930,2
73931,2
73932,2
73933,2
73934,2
73935,2
73936,2
73937,2
73938,2
73958,2
73959,2
73960,2
73961,2
73963,2
73971,2
73972,2
73973,2
74042,2
74356,2
74676,2
74677,2
74679,2
74680,2
74681,2
74682,2
74684,2
74685,2
74686,2
74687,2
74688,2
74689,2
74690,2
74694,2
74712,2
74717,2
74722,2
74789,2
74790,2
74791,2
74826,2
74827,2
74829,2
74831,2
74832,2
74834,2
75115,1
75117,2
75238,2
75257,2
75258,2
75259,2
75260,2
75261,2
75265,2
75322,0
75326,0
75328,0
75332,0
75336,0
75340,0
75355,2
75358,3
75359,3
75363,2
75364,2
75366,2
75368,4
75376,1
75377,4
75379,4
75400,1
75401,1
75402,4
75403,4
75404,1
75405,1
75406,1
75407,1
75410,4
75411,4
75414,1
75419,1
75421,1
75422,1
75423,1
75425,1
75426,1
75427,1
75429,1
75862,1
75863,1
75865,2
75866,2
75867,2
75868,2
75869,2
75870,2
75878,2
75883,2
75884,2
75898,2
75902,2
75912,0
75913,4
75914,1
75915,4
75916,2
75917,4
75918,4
75919,2
75927,2
75936,2
76016,2
76045,2
76046,0
76047,2
76048,4
76049,2
76055,2
76057,2
76075,2
76076,0
76082,2
76087,4
76088,2
76089,4
76107,0
76108,2
76109,2
76110,2
76111,4
76112,2
76113,2
76114,1
76115,2
76116,2
76117,1
76118,4
76120,2
76162,2
76163,2
76164,0
76171,2
76172,2
76176,0
76177,0
76178,4
76180,1
76181,1
76182,1
76194,1
76196,1
76200,1
76202,1
76213,1
76216,4
76217,1
76218,1
76219,2
76221,4
76222,4
76224,2
76226,2
76227,2
76228,4
76229,1
76230,4
76231,2
76232,4
76233,1
76258,3
76259,3
76264,2
76266,2
76272,1
76281,2
76287,2
76289,1
76338,4
76348,1
76371,2
76372,4
76373,2
76374,2
76375,2
76376,4
76377,1
76378,1
76379,2
76380,4
76382,2
76383,2
76384,4
76385,4
76393,0
76394,0
76398,2
76431,4
76432,4
76433,1
76447,1
76449,4
76452,4
76454,1
76456,1
76457,0
76458,1
76459,1
76460,1
76461,2
76462,1
76463,0
76464,1
76466,4
76469,1
76470,1
76475,4
76480,1
76484,1
76485,2
76486,2
76496,1
76497,1
76498,4
76499,1
76500,1
76501,1
76502,1
76503,1
76504,1
76505,1
76506,1
76507,1
76508,1
76509,4
76510,1
76511,1
76512,1
76513,1
76514,1
76515,1
76516,1
76517,1
76518,4
76519,1
76524,4
76525,0
76526,1
76571,2
76575,2
76577,1
76578,4
76580,0
76628,2
76629,2
76630,0
76631,4
76632,2
76633,2
76635,1
76636,1
76637,4
76640,1
76642,1
76646,2
76647,1
76649,2
76652,2
76653,2
76655,0
76656,2
76658,2
76659,0
76661,2
76663,0
76665,4
76666,0
76669,1
76670,2
76671,2
76672,2
76695,0
76699,1
76700,1
76709,1
76717,4
76719,1
76723,4
76724,1
76726,4
76727,4
76730,0
76731,2
76734,4
76735,0
76736,1
76738,0
76739,0
76740,1
76741,1
76744,4
76747,1
76748,0
76751,0
76820,2
76821,2
76822,2
76827,2
76890,1
76891,1
76892,1
76893,0
76894,0
76911,1
76920,1
76928,1
76931,1
76960,0
77106,2
77107,2
77108,2
77109,2
77110,0
77114,2
77115,0
77117,2
77292,2
77304,1
77305,1
77306,1
77307,2
77308,2
77309,4
77311,2
77312,2
77315,1
77317,2
77318,1
77354,0
77355,0
77363,1
77395,0
77397,1
77409,2
77410,0
77411,2
77412,2
77413,0
77414,0
77415,0
77416,0
77417,2
77467,2
77471,2
77474,2
77491,0
77492,0
77495,1
77496,2
77498,2
77499,2
77501,2
77502,2
77503,2
77515,0
77519,0
77522,1
77525,1
77529,2
77530,2
77581,0
77585,2
77587,2
77589,2
77590,2
77591,2
77593,2
77595,2
77597,2
77598,2
77599,2
77600,2
77601,2
77602,2
77603,2
77604,2
77606,2
77610,2
77702,2
77703,2
77861,2
77865,2
77887,4
77888,4
77889,4
77890,0
77891,4
77892,2
77949,2
77950,2
77963,2
77964,2
77965,2
77966,2
77967,2
77969,2
77971,2
77972,2
78057,2
78058,2
78144,2
78182,1
78186,1
78200,4
78206,0
78215,0
78231,2
78233,2
78241,0
78289,1
78290,0
78314,2
78316,2
78318,2
78320,2
78321,2
78323,2
78324,2
78325,2
78326,2
78327,2
78328,2
78355,2
78356,2
78357,3
78358,3
78361,1
78372,2
78373,2
78374,2
78376,2
78377,2
78381,2
78385,2
78386,2
78390,2
78395,2
78396,2
78397,3
78400,2
78401,3
78402,3
78404,4
78405,2
78415,2
78423,2
78424,2
78446,2
78457,2
78460,2
78461,2
78492,2
78493,2
78504,3
78508,2
78509,2
78511,2
78515,2
78516,2
78517,2
78521,1
78525,2
78544,2
78545,2
78547,2
78549,2
78553,2
78555,1
78557,1
78558,1
78559,1
78561,1
78562,1
78563,1
78567,1
78568,1
78570,1
78571,1
78572,1
78573,1
78575,1
78576,1
78577,1
78581,1
78582,1
78708,1
78709,1
78710,1
78711,1
78712,1
78713,1
78714,1
78715,1
78775,1
78802,1
78803,1
78941,1
78942,1
78943,1
78945,1
78946,1
78947,1
79054,1
79055,1
79058,2
79059,1
79060,1
79061,1
79062,0
79063,4
79064,1
79065,1
79066,1
79128,1
79129,1
79130,1
79132,0
79133,1
79134,1
79172,1
79173,1
79179,1
79180,1
79181,1
79212,1
79213,1
79214,2
79218,4
79223,1
79224,0
79227,1
79228,2
79231,1
79232,1
79233,1
79239,1
79243,1
79246,1
79247,0
79248,0
79250,1
79251,1
79252,1
79253,0
79254,1
79256,1
79257,1
79259,2
79260,4
79261,1
79262,1
79265,1
79266,1
79268,1
79286,1
79287,4
79290,2
79291,2
79296,2
79299,1
79300,1
79301,1
79302,1
79305,1
79308,1
79309,1
79319,1
79320,1
79321,1
79325,1
79326,1
79329,1
79330,1
79331,1
79332,1
79352,1
79353,1
79354,1
79355,1
79356,1
79357,1
79358,1
79359,2
79360,1
79361,1
79362,1
79363,1
79364,1
79366,1
79367,2
79368,4
79370,4
79371,1
79372,1
79373,2
79375,1
79376,0
79377,0
79378,0
79379,1
79380,1
79381,1
79382,1
79383,4
79384,3
79385,1
79386,1
79393,1
79395,1
79396,4
79397,4
79398,0
79401,4
79403,1
79410,1
79412,1
79413,1
79417,1
79418,1
79419,1
79441,3
79442,2
79446,1
79447,1
79450,1
79461,4
79490,2
79494,1
79495,1
79496,1
79497,1
79498,1
79500,4
79504,1
79507,0
79508,1
79509,1
79512,1
79515,1
79517,1
79525,1
79526,1
79533,1
79539,0
79544,1
79547,1
79597,2
79602,2
79856,0
79857,0
79969,0
79974,3
79975,2
79976,2
79977,2
79979,2
79981,2
80037,1
80038,1
80061,1
80067,1
80082,1
80083,1
80096,1
80098,1
80099,1
80100,1
80101,1
